id,name,rating,genre,year,director,star,company,runtime
67772,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",PG,Comedy,1982,Robert Altman,Cher,Sandcastle 5 Productions,109.0
19322,The Final Option,R,Action,1982,Ian Sharp,Lewis Collins,Richmond Light Horse Productions,125.0
9699,Trail of the Pink Panther,PG,Comedy,1982,Blake Edwards,Peter Sellers,United Artists,96.0
69870,The Sender,R,Drama,1982,Roger Christian,Kathryn Harrold,Paramount Pictures,91.0
22023,The Border,R,Crime,1982,Tony Richardson,Jack Nicholson,Efer Productions,108.0
81001,Kiss Me Goodbye,PG,Comedy,1982,Robert Mulligan,Sally Field,Twentieth Century Fox,101.0
8288,A Midsummer Night's Sex Comedy,PG,Comedy,1982,Woody Allen,Woody Allen,Jack Rollins & Charles H. Joffe Productions,88.0
63460,Vice Squad,R,Action,1982,Gary Sherman,Season Hubley,AVCO Embassy Pictures,97.0
45840,Best Friends,PG,Comedy,1982,Norman Jewison,Burt Reynolds,Warner Bros.,116.0
52772,Shoot the Moon,R,Drama,1982,Alan Parker,Albert Finney,Metro-Goldwyn-Mayer (MGM),124.0
47878,Lookin' to Get Out,R,Comedy,1982,Hal Ashby,Jon Voight,Lorimar Productions,105.0
31665,Barbarosa,PG,Western,1982,Fred Schepisi,Willie Nelson,Incorporated Television Company (ITC),90.0
46885,Visiting Hours,R,Horror,1982,Jean-Claude Lord,Michael Ironside,Canadian Film Development Corporation (CFDC),103.0
65013,A Little Sex,R,Comedy,1982,Bruce Paltrow,Tim Matheson,Company Four,95.0
33374,Class Reunion,R,Comedy,1982,Michael Miller,Gerrit Graham,ABC Motion Pictures,84.0
25001,Hanky Panky,PG,Action,1982,Sidney Poitier,Gene Wilder,Columbia Pictures,110.0
41760,Author! Author!,PG,Comedy,1982,Arthur Hiller,Al Pacino,Twentieth Century Fox,110.0
52777,Split Image,R,Drama,1982,Ted Kotcheff,Michael O'Keefe,PolyGram Filmed Entertainment,110.0
39274,The Challenge,R,Action,1982,John Frankenheimer,Scott Glenn,CBS Theatrical Films,108.0
76395,The Soldier,R,Action,1982,James Glickenhaus,Ken Wahl,James Glickenhaus,96.0
31661,Wrong Is Right,R,Comedy,1982,Richard Brooks,Sean Connery,Columbia Pictures,117.0
77073,Six Weeks,PG,Drama,1982,Tony Bill,Dudley Moore,PolyGram Pictures,107.0
3028,Jekyll and Hyde... Together Again,R,Sci-Fi,1982,Jerry Belson,Mark Blankfield,Paramount Pictures,87.0
32065,Forced Vengeance,R,Action,1982,James Fargo,Chuck Norris,Metro-Goldwyn-Mayer (MGM),90.0
52083,The Missionary,R,Comedy,1982,Richard Loncraine,Michael Palin,HandMade Films,90.0
57725,The Escape Artist,PG,Comedy,1982,Caleb Deschanel,Raul Julia,Zoetrope Studios,94.0
58995,Night Crossing,PG,Drama,1982,Delbert Mann,John Hurt,Walt Disney Productions,107.0
65300,Endangered Species,R,Drama,1982,Alan Rudolph,Robert Urich,Alive Enterprises,97.0
20197,Things Are Tough All Over,R,Action,1982,Thomas K. Avildsen,Toni Attell,C & C Brown Production,90.0
30412,Homework,R,Comedy,1982,James Beshears,Joan Collins,Jensen Farley Pictures,90.0
79008,Jinxed!,R,Comedy,1982,Don Siegel,Bette Midler,Herb Jaffe,103.0
4483,The Return of Martin Guerre,Not Rated,Biography,1982,Daniel Vigne,Gérard Depardieu,S.F.P.C.,112.0
24830,They Call Me Bruce,PG,Action,1982,Elliott Hong,Johnny Yune,Gold Pine Productions,87.0
37607,Some Kind of Hero,R,Comedy,1982,Michael Pressman,Richard Pryor,Paramount Pictures,97.0
28307,Hammett,PG,Crime,1982,Wim Wenders,Frederic Forrest,Orion Pictures,97.0
89571,Five Days One Summer,PG,Drama,1982,Fred Zinnemann,Sean Connery,Cable and Wireless Finance,108.0
65452,Penitentiary II,R,Crime,1982,Jamaa Fanaka,Leon Isaac Kennedy,Bob-Bea Productions,108.0
210092,If You Could See What I Hear,PG,Biography,1982,Eric Till,Marc Singer,Cypress Grove,103.0
72340,Partners,R,Comedy,1982,James Burrows,Ryan O'Neal,Paramount Pictures,93.0
21923,Richard Pryor: Live on the Sunset Strip,R,Comedy,1982,Joe Layton,Richard Pryor,Columbia Pictures,82.0
26730,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,G,Animation,1982,Directors,Mel Blanc,Warner Bros. Animation,74.0
124963,Monsignor,R,Crime,1982,Frank Perry,Christopher Reeve,Frank Yablans Presentations,121.0
88451,"Yes, Giorgio",PG,Comedy,1982,Franklin J. Schaffner,Luciano Pavarotti,Metro-Goldwyn-Mayer (MGM),110.0
42128,I Ought to Be in Pictures,PG,Comedy,1982,Herbert Ross,Walter Matthau,Twentieth Century Fox,108.0
48561,La traviata,G,Drama,1982,Franco Zeffirelli,Teresa Stratas,Accent Films B.V.,109.0
103210,Fighting Back,R,Action,1982,Lewis Teague,Tom Skerritt,Permut Presentations,98.0
12607,Kamikaze 89,Not Rated,Sci-Fi,1982,Wolf Gremm,Rainer Werner Fassbinder,Regina Ziegler Filmproduktion,106.0
222960,The Wizard of Oz,Not Rated,Animation,1982,Fumihiko Takayama,Aileen Quinn,Alan Enterprises,78.0
56827,Heidi's Song,G,Animation,1982,Robert Taylor,Lorne Greene,Hanna-Barbera Productions,94.0
83301,Love Child,R,Crime,1982,Larry Peerce,Amy Madigan,The Ladd Company,96.0
40464,Boardinghouse,R,Comedy,1982,John Wintergate,John Wintergate,Blustarr,98.0
276635,Experience Preferred... But Not Essential,PG,Drama,1982,Peter Duffell,Elizabeth Edmonds,Channel Four Film,80.0
247311,The Personals,PG,Comedy,1982,Peter Markle,Bill Schoppert,Blueline Productions,90.0
148960,Lonely Hearts,R,Comedy,1982,Paul Cox,Wendy Hughes,Adam Packer Film Productions,106.0
111,Scarface,R,Crime,1983,Brian De Palma,Al Pacino,Universal Pictures,170.0
227,The Outsiders,PG,Crime,1983,Francis Ford Coppola,C. Thomas Howell,Zoetrope Studios,91.0
1892,Star Wars: Episode VI - Return of the Jedi,PG,Action,1983,Richard Marquand,Mark Hamill,Lucasfilm,131.0
9346,Risky Business,R,Comedy,1983,Paul Brickman,Tom Cruise,The Geffen Company,99.0
11153,National Lampoon's Vacation,R,Adventure,1983,Harold Ramis,Chevy Chase,National Lampoon,98.0
1621,Trading Places,R,Comedy,1983,John Landis,Eddie Murphy,Cinema Group Ventures,116.0
9531,Superman III,PG,Action,1983,Richard Lester,Christopher Reeve,Dovemead Films,125.0
12560,The Big Chill,R,Comedy,1983,Lawrence Kasdan,Tom Berenger,Columbia Pictures,105.0
10805,Staying Alive,PG,Drama,1983,Sylvester Stallone,John Travolta,Paramount Pictures,93.0
17692,Jaws 3-D,PG,Adventure,1983,Joe Alves,Dennis Quaid,Universal Pictures,99.0
8769,Christine,R,Horror,1983,John Carpenter,Keith Gordon,Columbia Pictures,110.0
13567,Sleepaway Camp,R,Horror,1983,Robert Hiltzik,Felissa Rose,American Eagle Films,84.0
535,Flashdance,R,Drama,1983,Adrian Lyne,Jennifer Beals,Paramount Pictures,95.0
860,WarGames,PG,Action,1983,John Badham,Matthew Broderick,United Artists,114.0
9549,The Right Stuff,PG,Adventure,1983,Philip Kaufman,Sam Shepard,The Ladd Company,193.0
849,Krull,PG,Action,1983,Peter Yates,Ken Marshall,Columbia Pictures,121.0
21148,Spring Break,R,Comedy,1983,Sean S. Cunningham,David Knell,Columbia Pictures,102.0
11336,The Dead Zone,R,Drama,1983,David Cronenberg,Christopher Walken,Dino De Laurentiis Company,103.0
700,Octopussy,PG,Action,1983,John Glen,Roger Moore,United Artists,131.0
18835,Private School,R,Comedy,1983,Noel Black,Phoebe Cates,Unity Productions,89.0
19053,Valley Girl,R,Comedy,1983,Martha Coolidge,Nicolas Cage,Atlantic Entertainment Group,99.0
232,Rumble Fish,R,Crime,1983,Francis Ford Coppola,Matt Dillon,Zoetrope Studios,94.0
837,Videodrome,R,Horror,1983,David Cronenberg,James Woods,Filmplan International,87.0
11050,Terms of Endearment,PG,Comedy,1983,James L. Brooks,Shirley MacLaine,Paramount Pictures,132.0
15301,Twilight Zone: The Movie,PG,Horror,1983,Directors,Dan Aykroyd,Amblin Entertainment,101.0
36670,Never Say Never Again,PG,Action,1983,Irvin Kershner,Sean Connery,TaliaFilm II Productions,134.0
850,A Christmas Story,PG,Comedy,1983,Bob Clark,Peter Billingsley,Metro-Goldwyn-Mayer (MGM),93.0
10489,Cujo,R,Horror,1983,Lewis Teague,Dee Wallace,Sunn Classic Pictures,93.0
10650,Sudden Impact,R,Action,1983,Clint Eastwood,Clint Eastwood,Warner Bros.,117.0
11654,The Hunger,R,Drama,1983,Tony Scott,Catherine Deneuve,Metro-Goldwyn-Mayer (MGM),97.0
13105,Mr. Mom,PG,Comedy,1983,Stan Dragoti,Michael Keaton,Sherwood Productions,91.0
6341,Blue Thunder,R,Action,1983,John Badham,Roy Scheider,Columbia Pictures,109.0
1058,Breathless,R,Action,1983,Jim McBride,Richard Gere,Breathless Associates,100.0
10576,Psycho II,R,Crime,1983,Richard Franklin,Anthony Perkins,Universal Pictures,113.0
11235,Local Hero,PG,Comedy,1983,Bill Forsyth,Burt Lancaster,Enigma Productions,111.0
13633,Bad Boys,R,Crime,1983,Rick Rosenthal,Sean Penn,EMI Films,123.0
12502,Silkwood,R,Biography,1983,Mike Nichols,Meryl Streep,ABC Motion Pictures,131.0
18172,All the Right Moves,R,Drama,1983,Michael Chapman,Tom Cruise,Lucille Ball Productions,91.0
26198,The Keep,R,Drama,1983,Michael Mann,Scott Glenn,Paramount Pictures,96.0
2193,My Tutor,R,Comedy,1983,George Bowers,Matt Lattanzi,Marimark Productions,97.0
10269,Yentl,PG,Drama,1983,Barbra Streisand,Barbra Streisand,Ladbroke,133.0
15035,Fire and Ice,PG,Animation,1983,Ralph Bakshi,Randy Norton,Polyc International BV,81.0
21721,Eddie and the Cruisers,PG,Drama,1983,Martin Davidson,Tom Berenger,Aurora,95.0
11609,Yellowbeard,PG,Action,1983,Mel Damski,Graham Chapman,Seagoat Films,96.0
4543,The Meaning of Life,R,Comedy,1983,Terry Jones,John Cleese,Celandine Films,107.0
1394,Nostalghia,Not Rated,Drama,1983,Andrei Tarkovsky,Oleg Yankovskiy,Rai 2,125.0
15120,Smokey and the Bandit Part 3,PG,Action,1983,Dick Lowry,Jackie Gleason,Universal Pictures,85.0
15895,Deathstalker,R,Action,1983,James Sbardellati,Rick Hill,Aries Cinematográfica Argentina,80.0
19698,Porky's II: The Next Day,R,Comedy,1983,Bob Clark,Dan Monahan,Astral Bellevue Pathé,98.0
24808,Something Wicked This Way Comes,PG,Fantasy,1983,Jack Clayton,Jason Robards,Walt Disney Productions,95.0
42121,Tender Mercies,PG,Drama,1983,Bruce Beresford,Robert Duvall,Antron Media Production,92.0
30707,Star 80,R,Biography,1983,Bob Fosse,Mariel Hemingway,The Ladd Company,103.0
8289,Gorky Park,R,Crime,1983,Michael Apted,William Hurt,Eagle Associates.,128.0
14854,Lone Wolf McQuade,PG,Action,1983,Steve Carver,Chuck Norris,1818 Productions,107.0
18391,Easy Money,R,Comedy,1983,James Signorelli,Rodney Dangerfield,Easy Money Associates,95.0
11948,Merry Christmas Mr. Lawrence,R,Drama,1983,Nagisa Ôshima,David Bowie,National Film Trustee Company,123.0
33676,Losin' It,R,Comedy,1983,Curtis Hanson,Tom Cruise,Tiberius Film Productions,100.0
25164,Screwballs,R,Comedy,1983,Rafal Zielinski,Peter Keleghan,Millenium,80.0
15050,Brainstorm,PG,Sci-Fi,1983,Douglas Trumbull,Christopher Walken,JF Productions,106.0
11591,The Man with Two Brains,R,Comedy,1983,Carl Reiner,Steve Martin,Aspen Film Society,93.0
29851,Angel,R,Action,1983,Robert Vincent O'Neil,Cliff Gorman,Adams Apple Film Company,94.0
18587,10 to Midnight,R,Crime,1983,J. Lee Thompson,Charles Bronson,Cannon Films,101.0
9967,Uncommon Valor,R,Action,1983,Ted Kotcheff,Gene Hackman,Paramount Pictures,105.0
23096,Doctor Detroit,R,Comedy,1983,Michael Pressman,Dan Aykroyd,Black Rhino Productions,89.0
44859,Mortuary,R,Horror,1983,Howard Avedis,Mary Beth McDonough,Hickmar Productions,93.0
19258,Stroker Ace,PG,Action,1983,Hal Needham,Burt Reynolds,Universal Pictures,96.0
47808,Sahara,PG,Adventure,1983,Andrew V. McLaglen,Brooke Shields,Cabal Film,111.0
32644,Two of a Kind,PG,Comedy,1983,John Herzfeld,John Travolta,Twentieth Century Fox,88.0
18406,Chained Heat,R,Action,1983,Paul Nicholas,Linda Blair,Heat GBR,95.0
26978,Spacehunter: Adventures in the Forbidden Zone,PG,Action,1983,Lamont Johnson,Peter Strauss,Columbia Pictures,90.0
19606,High Road to China,PG,Adventure,1983,Brian G. Hutton,Tom Selleck,City Films,105.0
14280,Never Cry Wolf,PG,Adventure,1983,Carroll Ballard,Charles Martin Smith,Walt Disney Pictures,105.0
15716,The Pirates of Penzance,G,Comedy,1983,Wilford Leach,Kevin Kline,Universal Pictures,112.0
21356,Rock & Rule,PG,Animation,1983,Clive Smith,Don Francks,Nelvana,77.0
26452,Hercules,PG,Adventure,1983,Luigi Cozzi,Lou Ferrigno,Cannon Films Inc.,98.0
38291,Educating Rita,PG,Comedy,1983,Lewis Gilbert,Michael Caine,Acorn Pictures,110.0
12503,Under Fire,R,Drama,1983,Roger Spottiswoode,Nick Nolte,Cinema '84,128.0
27214,Amityville 3-D,PG,Horror,1983,Richard Fleischer,Tony Roberts,De Laurentiis Entertainment Group (DEG),105.0
21259,Testament,PG,Drama,1983,Lynne Littman,Jane Alexander,Paramount Pictures,90.0
12239,The Osterman Weekend,R,Action,1983,Sam Peckinpah,Rutger Hauer,Osterman Weekend Associates,103.0
17386,Revenge of the Ninja,R,Action,1983,Sam Firstenberg,Shô Kosugi,Cannon Films,90.0
11030,Zelig,PG,Comedy,1983,Woody Allen,Woody Allen,Jack Rollins & Charles H. Joffe Productions,79.0
208128,Independence Day,R,Drama,1983,Robert Mandel,Kathleen Quinlan,Warner Bros.,110.0
69152,Escape from the Bronx,R,Action,1983,Enzo G. Castellari,Mark Gregory,Fulvia Film,89.0
22998,To Be or Not to Be,PG,Comedy,1983,Alan Johnson,Mel Brooks,Brooksfilms,107.0
37943,Eureka,R,Drama,1983,Nicolas Roeg,Gene Hackman,Recorded Picture Company (RPC),130.0
110683,The Wicked Lady,R,Adventure,1983,Michael Winner,Faye Dunaway,Golan-Globus Productions,98.0
12695,Still Smokin,R,Comedy,1983,Tommy Chong,Cheech Marin,Paramount Pictures,91.0
38219,"Yor, the Hunter from the Future",PG,Action,1983,Antonio Margheriti,Reb Brown,Diamant Film,88.0
37227,Of Unknown Origin,R,Horror,1983,George P. Cosmatos,Peter Weller,Warner Bros.,88.0
36576,Curse of the Pink Panther,PG,Comedy,1983,Blake Edwards,David Niven,United Artists,109.0
27679,D.C. Cab,R,Action,1983,Joel Schumacher,Max Gail,RKO Pictures,100.0
69007,Beyond the Limit,R,Drama,1983,John Mackenzie,Michael Caine,World Film Services,104.0
28466,The Survivors,R,Comedy,1983,Michael Ritchie,Walter Matthau,Rastar Films,103.0
114394,The Lonely Lady,R,Drama,1983,Peter Sasdy,Pia Zadora,Harold Robbins International Company,92.0
12633,The Star Chamber,R,Crime,1983,Peter Hyams,Michael Douglas,Twentieth Century Fox,109.0
42122,The Dresser,PG,Drama,1983,Peter Yates,Albert Finney,Columbia Pictures,118.0
67530,The Lords of Discipline,R,Thriller,1983,Franc Roddam,David Keith,Paramount Pictures,102.0
115332,Cross Creek,PG,Biography,1983,Martin Ritt,Mary Steenburgen,Thorn EMI Screen Entertainment,127.0
69928,The Man Who Loved Women,R,Comedy,1983,Blake Edwards,Burt Reynolds,Delphi Films,110.0
42114,Nightmares,R,Horror,1983,Joseph Sargent,Cristina Raines,Universal Pictures,99.0
20545,Deal of the Century,PG,Comedy,1983,William Friedkin,Chevy Chase,Warner Bros.,99.0
35834,Eddie Macon's Run,PG,Action,1983,Jeff Kanew,Kirk Douglas,Universal Pictures,95.0
1793,Max Dugan Returns,PG,Comedy,1983,Herbert Ross,Jason Robards,Twentieth Century Fox,98.0
36912,The Sting II,PG,Comedy,1983,Jeremy Kagan,Jackie Gleason,Universal Pictures,101.0
42103,Baby It's You,R,Comedy,1983,John Sayles,Rosanna Arquette,Double Play,105.0
67794,Heat and Dust,R,Drama,1983,James Ivory,Julie Christie,Merchant Ivory Productions,130.0
24772,Going Berserk,R,Comedy,1983,David Steinberg,John Candy,Les Productions Mutuelles Ltée,85.0
55819,Daniel,R,Drama,1983,Sidney Lumet,Timothy Hutton,Paramount Pictures,130.0
34599,Heart Like a Wheel,PG,Biography,1983,Jonathan Kaplan,Bonnie Bedelia,Aurora,113.0
75986,Love Letters,R,Drama,1983,Amy Holden Jones,Jamie Lee Curtis,Millenium,88.0
29628,Get Crazy,R,Comedy,1983,Allan Arkush,Malcolm McDowell,D & P Productions,92.0
35432,Nate and Hayes,PG,Action,1983,Ferdinand Fairfax,Tommy Lee Jones,Phillips Whitehouse Productions,99.0
47892,Strange Invaders,PG,Horror,1983,Michael Laughlin,Paul Le Mat,EMI Films,94.0
24883,The Black Stallion Returns,PG,Adventure,1983,Robert Dalva,Kelly Reno,Zoetrope Studios,103.0
47364,Metalstorm: the Destruction of Jared-Syn,PG,Action,1983,Charles Band,Jeffrey Byron,Albert Band International Productions Inc.,84.0
81894,Getting It on,R,Comedy,1983,William Olsen,Martin Yost,Seventh Avenue Films,96.0
78177,Lianna,R,Drama,1983,John Sayles,Linda Griffiths,Winwood Productions,110.0
301110,Better Late Than Never,PG,Comedy,1983,Bryan Forbes,David Niven,Golden Harvest Company,89.0
71357,Lovesick,PG,Comedy,1983,Marshall Brickman,Dudley Moore,The Ladd Company,95.0
50566,Running Brave,PG,Biography,1983,Donald Shebib,Robby Benson,Englander Productions,106.0
107246,Exposed,R,Drama,1983,James Toback,Nastassja Kinski,United Artists,100.0
84831,Trenchcoat,PG,Comedy,1983,Michael Tuchner,Margot Kidder,Walt Disney Productions,91.0
30927,Stryker,R,Action,1983,Cirio H. Santiago,Steve Sandor,Cinema Vehicle Services,86.0
29610,The Man Who Wasn't There,R,Action,1983,Bruce Malmuth,Steve Guttenberg,Paramount Pictures,111.0
266331,Table for Five,PG,Drama,1983,Robert Lieberman,Jon Voight,CBS Theatrical Films,122.0
77074,Romantic Comedy,PG,Comedy,1983,Arthur Hiller,Dudley Moore,Metrocolor,103.0
30642,Young Warriors,R,Action,1983,Lawrence David Foldes,Ernest Borgnine,Star Cinema,105.0
187265,"Man, Woman and Child",PG,Drama,1983,Dick Richards,Martin Sheen,Gaylord Productions,99.0
63665,Hanna K.,R,Drama,1983,Costa-Gavras,Jill Clayburgh,K.G. Productions,111.0
87497,Slayground,R,Crime,1983,Terry Bedford,Peter Coyote,Jennie and Company,89.0
21921,Richard Pryor... Here and Now,R,Comedy,1983,Richard Pryor,Richard Pryor,Columbia Pictures,83.0
168940,Deadly Force,R,Action,1983,Paul Aaron,Wings Hauser,Force Productions,95.0
91735,My Brother's Wedding,Not Rated,Drama,1983,Charles Burnett,Everett Silas,Charles Burnett Productions,115.0
88226,Blue Skies Again,PG,Comedy,1983,Richard Michaels,Harry Hamlin,Lantana,96.0
107364,Cross Country,R,Thriller,1983,Paul Lynch,Richard Beymer,Filmline Productions,95.0
113451,A Polish Vampire in Burbank,Not Rated,Comedy,1983,Mark Pirro,Mark Pirro,Pirromount Pictures,80.0
351638,Forever Young,Not Rated,Drama,1983,David Drury,James Aubrey,Channel Four Films,84.0
99799,The Golden Seal,PG,Drama,1983,Frank Zuniga,Steve Railsback,The Samuel Goldwyn Company,94.0
218,The Terminator,R,Action,1984,James Cameron,Arnold Schwarzenegger,Cinema '84,107.0
841,Dune,PG-13,Action,1984,David Lynch,Kyle MacLachlan,Dino De Laurentiis Company,137.0
620,Ghostbusters,PG,Action,1984,Ivan Reitman,Bill Murray,Columbia Pictures,105.0
1885,The Karate Kid,PG,Action,1984,John G. Avildsen,Ralph Macchio,Columbia Pictures,126.0
311,Once Upon a Time in America,R,Crime,1984,Sergio Leone,Robert De Niro,The Ladd Company,229.0
9336,Police Academy,R,Comedy,1984,Hugh Wilson,Steve Guttenberg,The Ladd Company,96.0
87,Indiana Jones and the Temple of Doom,PG,Action,1984,Steven Spielberg,Harrison Ford,Paramount Pictures,118.0
11507,Body Double,R,Crime,1984,Brian De Palma,Craig Wasson,Columbia Pictures,114.0
377,A Nightmare on Elm Street,R,Horror,1984,Wes Craven,Heather Langenkamp,New Line Cinema,91.0
279,Amadeus,PG,Biography,1984,Milos Forman,F. Murray Abraham,AMLF,160.0
90,Beverly Hills Cop,R,Action,1984,Martin Brest,Eddie Murphy,Paramount Pictures,105.0
1880,Red Dawn,PG-13,Action,1984,John Milius,Patrick Swayze,United Artists,114.0
34584,The NeverEnding Story,PG,Adventure,1984,Wolfgang Petersen,Noah Hathaway,Constantin Film,102.0
1788,Footloose,PG,Drama,1984,Herbert Ross,Kevin Bacon,Paramount Pictures,107.0
14052,Revenge of the Nerds,R,Comedy,1984,Jeff Kanew,Robert Carradine,Twentieth Century Fox,90.0
927,Gremlins,PG,Comedy,1984,Joe Dante,Zach Galligan,Warner Bros.,106.0
9326,Romancing the Stone,PG,Action,1984,Robert Zemeckis,Michael Douglas,Twentieth Century Fox,106.0
14746,Streets of Fire,PG,Action,1984,Walter Hill,Michael Paré,Universal Pictures,93.0
15144,Sixteen Candles,PG,Comedy,1984,John Hughes,Molly Ringwald,Universal Pictures,93.0
655,"Paris, Texas",R,Drama,1984,Wim Wenders,Harry Dean Stanton,Road Movies Filmproduktion,145.0
11031,This Is Spinal Tap,R,Comedy,1984,Rob Reiner,Rob Reiner,Spinal Tap Prod.,82.0
923904,1984,R,Drama,1984,Michael Radford,John Hurt,Virgin,113.0
8764,Top Secret!,PG,Comedy,1984,Jim Abrahams,Val Kilmer,Kingsmere Properties,90.0
9610,Conan the Destroyer,PG,Action,1984,Richard Fleischer,Arnold Schwarzenegger,Dino De Laurentiis Company,103.0
10823,Children of the Corn,R,Horror,1984,Fritz Kiersch,Peter Horton,Hal Roach Studios,92.0
11884,The Last Starfighter,PG,Action,1984,Nick Castle,Lance Guest,Lorimar Film Entertainment,101.0
2619,Splash,PG,Comedy,1984,Ron Howard,Tom Hanks,Touchstone Pictures,111.0
11368,Blood Simple,R,Crime,1984,Joel Coen,John Getz,River Road Productions,99.0
11393,The Natural,PG,Drama,1984,Barry Levinson,Robert Redford,TriStar Pictures,138.0
12309,Bachelor Party,R,Comedy,1984,Neal Israel,Tom Hanks,Bachelor Party Productions,105.0
9730,Friday the 13th: the Final Chapter,R,Horror,1984,Joseph Zito,Erich Anderson,Paramount Pictures,91.0
52736,Hardbodies,R,Comedy,1984,Mark Griffiths,Grant Cramer,Chroma III Productions,88.0
22160,Against All Odds,R,Action,1984,Taylor Hackford,Rachel Ward,Columbia Pictures,128.0
